Contig	Contig_ID	ORF	ORF_ID	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	Database	MGE_prediction	genome_name	newgenome_name
NODE_2_length_522193_cov_16.911471	0000000002	2_253	0000000758	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	SRR12535046	SRR12535046
NODE_4_length_383166_cov_16.135482	0000000004	4_306	0000001717	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	SRR12535046	SRR12535046
NODE_4_length_383166_cov_16.135482	0000000004	4_321	0000001732	BCRA	n/a	bacitracin	peptide antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	SRR12535046	SRR12535046
NODE_8_length_218284_cov_17.868948	0000000008	8_217	0000002813	MEL	n/a	multidrug	lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535046	SRR12535046
NODE_9_length_127667_cov_15.739007	0000000009	9_16	0000002835	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535046	SRR12535046
NODE_13_length_112167_cov_10.419841	0000000013	13_22	0000002580	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_21_length_67004_cov_9.125095	0000000021	21_57	0000003355	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_3_length_339046_cov_10.426037	0000000003	3_153	0000000854	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535047	SRR12535047
NODE_36_length_26246_cov_10.458134	0000000036	36_27	0000004050	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_4_length_276731_cov_8.508923	0000000004	4_264	0000001333	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_9_length_150128_cov_9.644349	0000000009	9_114	0000002145	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_9_length_150128_cov_9.644349	0000000009	9_56	0000002087	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535047	SRR12535047
NODE_10_length_150473_cov_9.791694	0000000010	10_114	0000002347	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_10_length_150473_cov_9.791694	0000000010	10_56	0000002289	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_13_length_112169_cov_10.610807	0000000013	13_66	0000002706	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_2_length_366771_cov_8.699169	0000000002	2_14	0000000381	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_22_length_67004_cov_9.321904	0000000022	22_57	0000003553	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_3_length_339046_cov_11.127886	0000000003	3_215	0000000949	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535048	SRR12535048
NODE_35_length_26246_cov_11.211838	0000000035	35_6	0000004150	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_4_length_238190_cov_9.305806	0000000004	4_139	0000001240	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535048	SRR12535048
NODE_11_length_109964_cov_11.426914	0000000011	11_54	0000001696	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535049	SRR12535049
NODE_12_length_100177_cov_9.871224	0000000012	12_4	0000001753	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535049	SRR12535049
NODE_3_length_177147_cov_10.754559	0000000003	3_122	0000000547	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535049	SRR12535049
NODE_41_length_40852_cov_8.935715	0000000041	41_43	0000003786	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535049	SRR12535049
NODE_6_length_169148_cov_11.815058	0000000006	6_10	0000000954	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535049	SRR12535049
NODE_6_length_169148_cov_11.815058	0000000006	6_69	0000001013	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535049	SRR12535049
NODE_1_length_366808_cov_11.663574	0000000001	1_14	0000000014	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_10_length_150128_cov_12.741948	0000000010	10_31	0000002196	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_10_length_150128_cov_12.741948	0000000010	10_89	0000002254	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_13_length_112167_cov_13.587549	0000000013	13_66	0000002638	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_2_length_339046_cov_13.293477	0000000002	2_153	0000000519	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535050	SRR12535050
NODE_23_length_67007_cov_12.403828	0000000023	23_57	0000003524	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_35_length_26246_cov_13.259198	0000000035	35_6	0000004063	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_5_length_233181_cov_11.524501	0000000005	5_131	0000001396	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535050	SRR12535050
NODE_1_length_499249_cov_8.451821	0000000001	1_320	0000000320	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535051	SRR12535051
NODE_1_length_499249_cov_8.451821	0000000001	1_320	0000000320	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535051	SRR12535051
NODE_11_length_112167_cov_8.402321	0000000011	11_22	0000002473	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_2_length_366778_cov_6.615457	0000000002	2_354	0000000889	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_21_length_66930_cov_7.223194	0000000021	21_57	0000003431	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_36_length_26247_cov_8.762711	0000000036	36_27	0000004120	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_5_length_238576_cov_6.926575	0000000005	5_139	0000001572	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_9_length_150129_cov_7.441481	0000000009	9_114	0000002293	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_9_length_150129_cov_7.441481	0000000009	9_56	0000002235	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535051	SRR12535051
NODE_1_length_268932_cov_15.965339	0000000001	1_230	0000000230	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535054	SRR12535054
NODE_10_length_118258_cov_15.218571	0000000010	10_28	0000001531	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535054	SRR12535054
NODE_2_length_214101_cov_13.783081	0000000002	2_123	0000000397	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535054	SRR12535054
NODE_24_length_68645_cov_14.923130	0000000024	24_73	0000002782	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	chromosome	SRR12535054	SRR12535054
NODE_50_length_31574_cov_14.622158	0000000050	50_21	0000004019	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535054	SRR12535054
NODE_6_length_148357_cov_14.981475	0000000006	6_96	0000001082	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535054	SRR12535054
NODE_75_length_10484_cov_31.210293	0000000075	75_1	0000004508	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	unclassified	SRR12535054	SRR12535054
NODE_2_length_395398_cov_10.885486	0000000002	2_130	0000000521	VATB	n/a	MLS	streptogramin antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	SRR12535056	SRR12535056
NODE_2_length_395398_cov_10.885486	0000000002	2_187	0000000578	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535056	SRR12535056
NODE_2_length_395398_cov_10.885486	0000000002	2_47	0000000438	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535056	SRR12535056
NODE_20_length_83672_cov_9.350949	0000000020	20_61	0000003020	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535056	SRR12535056
NODE_21_length_80860_cov_10.017849	0000000021	21_6	0000003061	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535056	SRR12535056
NODE_3_length_275376_cov_11.790212	0000000003	3_14	0000000770	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535056	SRR12535056
NODE_9_length_133499_cov_11.181417	0000000009	9_2	0000001838	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535056	SRR12535056
NODE_1_length_595744_cov_9.234923	0000000001	1_367	0000000367	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535057	SRR12535057
NODE_1_length_595744_cov_9.234923	0000000001	1_424	0000000424	VATB	n/a	MLS	streptogramin antibiotic	antibiotic inactivation	DeepARG	ambiguous (phage/chromosome)	SRR12535057	SRR12535057
NODE_1_length_595744_cov_9.234923	0000000001	1_507	0000000507	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535057	SRR12535057
NODE_18_length_83672_cov_8.142330	0000000018	18_36	0000002962	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535057	SRR12535057
NODE_19_length_80864_cov_8.579833	0000000019	19_74	0000003096	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535057	SRR12535057
NODE_3_length_275376_cov_10.056956	0000000003	3_14	0000000958	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535057	SRR12535057
NODE_7_length_133485_cov_9.548793	0000000007	7_2	0000001774	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535057	SRR12535057
NODE_1_length_419005_cov_8.494402	0000000001	1_65	0000000065	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535136	SRR12535136
NODE_2_length_332271_cov_9.177191	0000000002	2_117	0000000536	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535136	SRR12535136
NODE_22_length_49716_cov_9.237190	0000000022	22_40	0000003770	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535136	SRR12535136
NODE_27_length_26247_cov_9.588361	0000000027	27_6	0000003963	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535136	SRR12535136
NODE_9_length_222114_cov_9.611905	0000000009	9_126	0000002407	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535136	SRR12535136
NODE_15_length_123419_cov_14.176719	0000000015	15_6	0000002617	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535139	SRR12535139
NODE_20_length_106817_cov_13.497179	0000000020	20_10	0000003206	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535139	SRR12535139
NODE_23_length_94614_cov_13.590028	0000000023	23_55	0000003520	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535139	SRR12535139
NODE_47_length_14999_cov_14.532343	0000000047	47_11	0000004627	AAD(6)	n/a	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation	DeepARG/RGI	ambiguous (phage/chromosome)	SRR12535139	SRR12535139
NODE_47_length_14999_cov_14.532343	0000000047	47_12	0000004628	SAT-4	n/a	nucleoside	nucleoside antibiotic	antibiotic inactivation	DeepARG/RGI	ambiguous (phage/chromosome)	SRR12535139	SRR12535139
NODE_47_length_14999_cov_14.532343	0000000047	47_13	0000004629	APH(3')-IIIA	n/a	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation	DeepARG/RGI	ambiguous (phage/chromosome)	SRR12535139	SRR12535139
NODE_5_length_214367_cov_14.370948	0000000005	5_111	0000001080	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535139	SRR12535139
NODE_54_length_8267_cov_27.606020	0000000054	54_4	0000004705	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (plasmid/phage)	SRR12535139	SRR12535139
NODE_6_length_189557_cov_15.244011	0000000006	6_45	0000001232	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	chromosome	SRR12535139	SRR12535139
NODE_9_length_160311_cov_12.133571	0000000009	9_123	0000001840	DFRF	n/a	diaminopyrimidine	diaminopyrimidine antibiotic	antibiotic target replacement	RGI	chromosome	SRR12535139	SRR12535139
NODE_1_length_332518_cov_13.543399	0000000001	1_263	0000000263	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_11_length_114656_cov_12.213439	0000000011	11_92	0000002237	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535140	SRR12535140
NODE_12_length_113914_cov_12.877060	0000000012	12_61	0000002322	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_21_length_78131_cov_13.576099	0000000021	21_37	0000003092	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_26_length_71405_cov_14.451893	0000000026	26_15	0000003465	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_32_length_53558_cov_14.342573	0000000032	32_37	0000003837	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_33_length_52253_cov_12.260868	0000000033	33_15	0000003878	VATB	n/a	MLS	streptogramin antibiotic	antibiotic inactivation	DeepARG	phage	SRR12535140	SRR12535140
NODE_34_length_50796_cov_12.784484	0000000034	34_37	0000003963	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535140	SRR12535140
NODE_50_length_25165_cov_14.367561	0000000050	50_23	0000004567	TET32	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535140	SRR12535140
NODE_13_length_119714_cov_15.487444	0000000013	13_68	0000003016	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535141	SRR12535141
NODE_18_length_79867_cov_17.788939	0000000018	18_40	0000003534	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535141	SRR12535141
NODE_2_length_345102_cov_18.184758	0000000002	2_24	0000000467	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535141	SRR12535141
NODE_25_length_36147_cov_16.682066	0000000025	25_14	0000003914	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535141	SRR12535141
NODE_26_length_26251_cov_17.830118	0000000026	26_6	0000003946	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535141	SRR12535141
NODE_69_length_283_cov_0.333333	0000000069	69_1	0000004097	VANSO	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	RGI	unclassified	SRR12535141	SRR12535141
NODE_8_length_232298_cov_17.481188	0000000008	8_10	0000002098	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535141	SRR12535141
NODE_1_length_419443_cov_7.951368	0000000001	1_358	0000000358	VANS	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535144	SRR12535144
NODE_16_length_94573_cov_8.801252	0000000016	16_40	0000003132	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535144	SRR12535144
NODE_2_length_332069_cov_8.630300	0000000002	2_187	0000000609	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535144	SRR12535144
NODE_29_length_26247_cov_8.856355	0000000029	29_27	0000003949	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535144	SRR12535144
NODE_4_length_279635_cov_9.020708	0000000004	4_160	0000001176	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535144	SRR12535144
NODE_12_length_114656_cov_12.745043	0000000012	12_25	0000002109	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535145	SRR12535145
NODE_14_length_113914_cov_13.395827	0000000014	14_61	0000002386	LNUA	n/a	MLS	lincosamide antibiotic	antibiotic inactivation	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_148_length_279_cov_0.756579	0000000148	148_1	0000004903	TETU	n/a	tetracycline	tetracycline antibiotic	antibiotic efflux	RGI	unclassified	SRR12535145	SRR12535145
NODE_23_length_78131_cov_13.096546	0000000023	23_40	0000003171	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_27_length_71405_cov_13.544263	0000000027	27_15	0000003464	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_33_length_53758_cov_13.649979	0000000033	33_27	0000003827	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_34_length_52253_cov_12.215497	0000000034	34_15	0000003878	VATB	n/a	MLS	streptogramin antibiotic	antibiotic inactivation	DeepARG	phage	SRR12535145	SRR12535145
NODE_35_length_50796_cov_12.655055	0000000035	35_37	0000003963	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_37_length_49853_cov_13.906286	0000000037	37_23	0000004042	TET32	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535145	SRR12535145
NODE_5_length_174804_cov_12.716809	0000000005	5_97	0000001100	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535145	SRR12535145
NODE_1_length_345102_cov_14.836800	0000000001	1_302	0000000302	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535146	SRR12535146
