ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000000091	8_76	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_009874155_1_ASM987415v1_genomic
0000000110	8_95	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	GCA_009874155_1_ASM987415v1_genomic
0000000177	9_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874155_1_ASM987415v1_genomic
0000000336	11_8	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009874155_1_ASM987415v1_genomic
0000000352	11_24	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000000356	11_28	PF07883.6	55.7	7.6e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000000371	11_43	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009874155_1_ASM987415v1_genomic
0000000429	12_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874155_1_ASM987415v1_genomic
0000000429	12_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874155_1_ASM987415v1_genomic
0000000477	12_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009874155_1_ASM987415v1_genomic
0000000512	13_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000000567	13_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009874155_1_ASM987415v1_genomic
0000000633	14_49	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009874155_1_ASM987415v1_genomic
0000000646	14_62	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874155_1_ASM987415v1_genomic
0000000657	14_73	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000000900	17_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009874155_1_ASM987415v1_genomic
0000000900	17_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009874155_1_ASM987415v1_genomic
0000000901	17_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009874155_1_ASM987415v1_genomic
0000000990	18_83	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000001046	18_139	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874155_1_ASM987415v1_genomic
0000001047	18_140	PF00717.18	58.8	8.9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874155_1_ASM987415v1_genomic
0000001062	18_155	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000001069	18_162	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874155_1_ASM987415v1_genomic
0000001069	18_162	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009874155_1_ASM987415v1_genomic
0000001070	18_163	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874155_1_ASM987415v1_genomic
0000001495	23_61	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874155_1_ASM987415v1_genomic
0000001547	24_52	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874155_1_ASM987415v1_genomic
0000001607	25_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874155_1_ASM987415v1_genomic
0000001616	25_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874155_1_ASM987415v1_genomic
0000001650	25_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009874155_1_ASM987415v1_genomic
0000001905	29_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874155_1_ASM987415v1_genomic
0000001914	29_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874155_1_ASM987415v1_genomic
0000001914	29_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874155_1_ASM987415v1_genomic
0000001991	29_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874155_1_ASM987415v1_genomic
0000002091	31_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_009874155_1_ASM987415v1_genomic
0000002091	31_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874155_1_ASM987415v1_genomic
0000002214	34_5	K11063_6	115.8	2.1e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009874155_1_ASM987415v1_genomic
0000002377	37_29	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_009874155_1_ASM987415v1_genomic
0000002399	38_6	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_009874155_1_ASM987415v1_genomic
0000002616	41_80	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000002744	43_10	PF02742.10	42.5	1.1e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874155_1_ASM987415v1_genomic
0000003014	50_30	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_009874155_1_ASM987415v1_genomic
0000003144	52_97	PF00903.20	46.8	7.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874155_1_ASM987415v1_genomic
0000003175	52_128	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000003181	52_134	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_009874155_1_ASM987415v1_genomic
0000003189	52_142	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874155_1_ASM987415v1_genomic
0000003219	53_26	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009874155_1_ASM987415v1_genomic
0000003220	53_27	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009874155_1_ASM987415v1_genomic
0000003228	53_35	PF00717.18	49.4	7.5e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874155_1_ASM987415v1_genomic
0000003280	55_19	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_009874155_1_ASM987415v1_genomic
0000003450	62_1	PF01325.14	46.5	7.6e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874155_1_ASM987415v1_genomic
0000003450	62_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874155_1_ASM987415v1_genomic
0000003697	67_5	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_009874155_1_ASM987415v1_genomic
0000003787	71_13	PF01325.14	41	4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874155_1_ASM987415v1_genomic
0000003914	74_105	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000004003	81_6	PF02452.12	100.7	1.3999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_009874155_1_ASM987415v1_genomic
0000004210	93_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_009874155_1_ASM987415v1_genomic
0000004210	93_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_009874155_1_ASM987415v1_genomic
0000004272	96_49	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000004273	96_50	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874155_1_ASM987415v1_genomic
0000004385	107_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874155_1_ASM987415v1_genomic
0000000178	14_49	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000000179	14_50	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874195_1_ASM987419v1_genomic
0000000251	15_8	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009874195_1_ASM987419v1_genomic
0000000267	15_24	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000000271	15_28	PF07883.6	55.7	7.6e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000000286	15_43	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009874195_1_ASM987419v1_genomic
0000000344	16_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874195_1_ASM987419v1_genomic
0000000344	16_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874195_1_ASM987419v1_genomic
0000000392	16_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009874195_1_ASM987419v1_genomic
0000000427	17_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000000482	17_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009874195_1_ASM987419v1_genomic
0000000548	18_49	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009874195_1_ASM987419v1_genomic
0000000561	18_62	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874195_1_ASM987419v1_genomic
0000000572	18_73	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000000901	22_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009874195_1_ASM987419v1_genomic
0000000901	22_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009874195_1_ASM987419v1_genomic
0000000902	22_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009874195_1_ASM987419v1_genomic
0000000991	23_83	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000001047	23_139	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874195_1_ASM987419v1_genomic
0000001048	23_140	PF00717.18	58.8	8.9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874195_1_ASM987419v1_genomic
0000001063	23_155	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000001070	23_162	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009874195_1_ASM987419v1_genomic
0000001070	23_162	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874195_1_ASM987419v1_genomic
0000001071	23_163	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874195_1_ASM987419v1_genomic
0000001436	28_1	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874195_1_ASM987419v1_genomic
0000001515	29_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874195_1_ASM987419v1_genomic
0000001524	29_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874195_1_ASM987419v1_genomic
0000001558	29_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009874195_1_ASM987419v1_genomic
0000001624	30_49	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874195_1_ASM987419v1_genomic
0000001869	34_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874195_1_ASM987419v1_genomic
0000001878	34_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874195_1_ASM987419v1_genomic
0000001878	34_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874195_1_ASM987419v1_genomic
0000001955	34_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874195_1_ASM987419v1_genomic
0000002054	35_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874195_1_ASM987419v1_genomic
0000002054	35_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_009874195_1_ASM987419v1_genomic
0000002150	37_29	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_009874195_1_ASM987419v1_genomic
0000002290	40_5	K11063_6	115.8	2.1e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009874195_1_ASM987419v1_genomic
0000002501	44_8	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_009874195_1_ASM987419v1_genomic
0000002624	45_80	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000002844	49_10	PF02742.10	42.5	1.1e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874195_1_ASM987419v1_genomic
0000003180	56_97	PF00903.20	46.8	7.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874195_1_ASM987419v1_genomic
0000003211	56_128	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000003217	56_134	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_009874195_1_ASM987419v1_genomic
0000003225	56_142	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874195_1_ASM987419v1_genomic
0000003292	58_30	PF04734.8	53.7	2.5e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_009874195_1_ASM987419v1_genomic
0000003309	59_15	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009874195_1_ASM987419v1_genomic
0000003310	59_16	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009874195_1_ASM987419v1_genomic
0000003318	59_24	PF00717.18	49.4	7.5e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874195_1_ASM987419v1_genomic
0000003360	61_9	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_009874195_1_ASM987419v1_genomic
0000003486	66_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874195_1_ASM987419v1_genomic
0000003486	66_1	PF01325.14	46.5	7.6e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874195_1_ASM987419v1_genomic
0000003715	71_5	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_009874195_1_ASM987419v1_genomic
0000003931	78_105	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000003967	80_11	PF02452.12	100.7	1.4999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_009874195_1_ASM987419v1_genomic
0000004088	89_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874195_1_ASM987419v1_genomic
0000004224	97_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_009874195_1_ASM987419v1_genomic
0000004224	97_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_009874195_1_ASM987419v1_genomic
0000004266	100_29	PF00903.20	60.9	3.4e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874195_1_ASM987419v1_genomic
0000004315	100_78	PF03372.18	94.7	2.5e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_009874195_1_ASM987419v1_genomic
0000004334	100_97	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	GCA_009874195_1_ASM987419v1_genomic
0000004428	111_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874195_1_ASM987419v1_genomic
0000000042	5_29	PF00903.20	60.9	3.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874205_1_ASM987420v1_genomic
0000000090	5_77	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_009874205_1_ASM987420v1_genomic
0000000109	5_96	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	GCA_009874205_1_ASM987420v1_genomic
0000000176	6_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874205_1_ASM987420v1_genomic
0000000335	8_8	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_009874205_1_ASM987420v1_genomic
0000000351	8_24	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	GCA_009874205_1_ASM987420v1_genomic
0000000355	8_28	PF07883.6	55.7	7.6e-16	Cupin_2	-	PFAM	Cupin domain	GCA_009874205_1_ASM987420v1_genomic
0000000370	8_43	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_009874205_1_ASM987420v1_genomic
0000000428	9_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874205_1_ASM987420v1_genomic
0000000428	9_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874205_1_ASM987420v1_genomic
0000000476	9_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	GCA_009874205_1_ASM987420v1_genomic
0000000511	10_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_009874205_1_ASM987420v1_genomic
0000000566	10_67	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_009874205_1_ASM987420v1_genomic
0000000811	13_78	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_009874205_1_ASM987420v1_genomic
0000000811	13_78	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_009874205_1_ASM987420v1_genomic
0000000812	13_79	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_009874205_1_ASM987420v1_genomic
0000000959	15_71	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874205_1_ASM987420v1_genomic
0000000960	15_72	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_009874205_1_ASM987420v1_genomic
0000000960	15_72	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_009874205_1_ASM987420v1_genomic
0000000967	15_79	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874205_1_ASM987420v1_genomic
0000000982	15_94	PF00717.18	58.8	8.9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874205_1_ASM987420v1_genomic
0000000983	15_95	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874205_1_ASM987420v1_genomic
0000001039	15_151	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_009874205_1_ASM987420v1_genomic
0000001402	19_59	PF01325.14	40.5	5.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874205_1_ASM987420v1_genomic
0000001422	20_20	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874205_1_ASM987420v1_genomic
0000001431	20_29	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_009874205_1_ASM987420v1_genomic
0000001465	20_63	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	GCA_009874205_1_ASM987420v1_genomic
0000001531	21_49	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874205_1_ASM987420v1_genomic
0000001659	23_49	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_009874205_1_ASM987420v1_genomic
0000001672	23_62	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874205_1_ASM987420v1_genomic
0000001856	26_51	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874205_1_ASM987420v1_genomic
0000001865	26_60	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_009874205_1_ASM987420v1_genomic
0000001865	26_60	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874205_1_ASM987420v1_genomic
0000001942	26_137	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874205_1_ASM987420v1_genomic
0000002041	27_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_009874205_1_ASM987420v1_genomic
0000002041	27_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_009874205_1_ASM987420v1_genomic
0000002136	29_29	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_009874205_1_ASM987420v1_genomic
0000002278	32_5	K11063_6	115.8	2.1e-34	tcdAB	-	KEGG	toxin A\/B	GCA_009874205_1_ASM987420v1_genomic
0000002453	36_6	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_009874205_1_ASM987420v1_genomic
0000002577	37_80	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874205_1_ASM987420v1_genomic
0000002847	42_10	PF02742.10	42.5	1.1e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_009874205_1_ASM987420v1_genomic
0000003148	48_97	PF00903.20	46.8	7.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_009874205_1_ASM987420v1_genomic
0000003179	48_128	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_009874205_1_ASM987420v1_genomic
0000003185	48_134	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_009874205_1_ASM987420v1_genomic
0000003193	48_142	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_009874205_1_ASM987420v1_genomic
0000003227	49_30	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_009874205_1_ASM987420v1_genomic
0000003255	50_26	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_009874205_1_ASM987420v1_genomic
0000003256	50_27	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_009874205_1_ASM987420v1_genomic
